equipment_id,equipment_type,room_id,room_type,installation_date,age_months,week_of_year,is_exam_period,academic_usage_multiplier,daily_usage_hours,total_usage_hours,last_maintenance_days,maintenance_count,room_temperature,dust_factor,humidity,operating_temperature,power_consumption,vibration_level,dust_accumulation,humidity_level,usage_per_day,usage_vs_capacity,maintenance_frequency,maintenance_overdue,temperature_stress,environmental_stress,age_category,is_projector,is_air_conditioner,is_podium,failure_probability_clean,maintenance_urgency_clean,equipment_type_encoded,room_type_encoded,age_category_encoded
A3485,air_conditioner,CLASSROOM308,classroom,2023-12-29,15,12,False,1.0,4.41,1588.74,284,2,26.12,1.5,0.4,40.09,2293.05,21.27,42.86,40.0,3.5227050997782707,0.18375,0.125,1,13.970000000000002,0.24054000000000006,young,0,1,0,0.5674658035462079,high,0,0,2
P3486,podium,CLASSROOM258,classroom,2021-03-18,51,22,False,1.0,4.18,5117.89,228,8,28.72,0.8,0.8,40.96,171.0,41.82,56.07,80.0,3.3428412802090137,0.17416666666666666,0.15384615384615385,1,12.240000000000002,0.26214400000000004,mature,0,0,1,0.5474547491213138,high,1,0,0
A3487,air_conditioner,LAB883,lab,2021-06-03,31,51,False,0.2,1.06,791.88,135,5,29.01,2.0,0.3,34.49,2270.6,18.75,51.28,30.0,0.8505692803437165,0.04416666666666667,0.15625,0,5.48,0.20693999999999999,young,0,1,0,0.379431164552039,medium,0,1,2
P3488,projector,CLASSROOM350,classroom,2019-12-10,47,42,False,0.2,1.18,1327.73,249,7,28.35,0.8,0.8,48.36,356.93,28.23,43.65,80.0,0.9409851169383416,0.049166666666666664,0.14583333333333334,1,20.009999999999998,0.30950400000000006,mature,1,0,0,0.5974933738893349,high,2,0,0
A3489,air_conditioner,CLASSROOM865,classroom,2021-09-28,27,50,False,0.2,0.87,563.66,17,4,28.28,2.0,0.3,37.94,1930.98,17.97,32.65,30.0,0.6950184956843403,0.03625,0.14285714285714285,0,9.659999999999997,0.22763999999999998,young,0,1,0,0.19037258652458222,low,0,0,2
P3490,podium,LECTURE658,lecture_hall,2023-03-28,25,16,True,1.0,2.59,1555.95,191,4,31.2,1.5,0.4,25.3,162.8,18.97,54.29,40.0,2.0718375499334223,0.10791666666666666,0.15384615384615385,1,-5.899999999999999,0.15180000000000005,young,0,0,1,0.37449170656404146,medium,1,2,2
A3491,air_conditioner,SEMINAR517,seminar_room,2023-08-19,4,50,False,0.2,0.48,45.93,122,1,27.97,2.0,0.3,26.5,1989.1,6.77,17.86,30.0,0.37958677685950415,0.02,0.2,0,-1.4699999999999989,0.15899999999999997,new,0,1,0,0.19613069684718942,low,0,3,1
A3492,air_conditioner,LECTURE189,lecture_hall,2022-07-05,20,8,False,1.0,11.66,5598.79,56,3,28.51,2.0,0.3,43.19,2165.57,15.9,63.55,30.0,9.315790349417638,0.48583333333333334,0.14285714285714285,0,14.679999999999996,0.25914,young,0,1,0,0.43336776196391263,high,0,2,2
A3493,air_conditioner,CLASSROOM386,classroom,2021-02-02,45,42,False,0.2,0.84,902.99,189,7,30.39,0.8,0.8,41.05,2392.95,24.96,28.81,80.0,0.6683863804589193,0.034999999999999996,0.15217391304347827,1,10.659999999999997,0.26272,mature,0,1,0,0.5794638389345139,high,0,0,0
A3494,air_conditioner,CLASSROOM495,classroom,2021-07-14,26,35,True,1.0,8.39,5232.4,187,4,26.69,0.8,0.8,37.92,2097.75,26.54,32.66,80.0,6.6996158770806655,0.34958333333333336,0.14814814814814814,1,11.23,0.24268800000000007,young,0,1,0,0.46701688337436786,high,0,0,2
A3495,air_conditioner,CLASSROOM100,classroom,2022-09-13,21,23,False,1.0,5.39,2719.08,162,3,27.29,0.8,0.8,35.22,2240.08,15.39,22.85,80.0,4.309160063391442,0.22458333333333333,0.13636363636363635,0,7.93,0.22540800000000005,young,0,1,0,0.4727802786587631,high,0,0,2
P3496,projector,CLASSROOM205,classroom,2022-10-03,30,12,False,1.0,4.53,3258.06,121,5,28.82,1.5,0.4,57.32,371.37,30.24,83.39,40.0,3.6160488346281907,0.18875,0.16129032258064516,0,28.5,0.34392,young,1,0,0,0.49327138885506666,high,2,0,2
A3497,air_conditioner,CLASSROOM449,classroom,2021-11-11,21,31,False,1.0,4.81,2424.48,199,3,31.1,0.8,0.8,46.03,2038.55,21.32,23.71,80.0,3.8422820919175913,0.20041666666666666,0.13636363636363635,1,14.93,0.2945920000000001,young,0,1,0,0.47576167027611793,high,0,0,2
A3498,air_conditioner,CLASSROOM719,classroom,2021-06-18,42,48,False,0.2,1.65,1660.47,186,7,30.03,1.5,0.4,40.32,2009.83,20.58,55.3,40.0,1.3167882632831087,0.06874999999999999,0.16279069767441862,1,10.29,0.24192000000000002,mature,0,1,0,0.5407917781860712,high,0,0,0
A3499,air_conditioner,CLASSROOM803,classroom,2021-08-07,33,17,False,0.1,0.82,651.21,116,5,26.47,0.8,0.8,37.06,2192.87,21.23,20.09,80.0,0.6571241170534814,0.034166666666666665,0.14705882352941177,0,10.590000000000003,0.23718400000000006,young,0,1,0,0.4137470990994272,high,0,0,2
P3500,podium,SEMINAR466,seminar_room,2021-05-13,41,39,False,0.2,0.61,602.65,254,6,27.14,0.8,0.8,26.33,158.25,27.02,34.81,80.0,0.4895613322502031,0.025416666666666667,0.14285714285714285,1,-0.8100000000000023,0.16851200000000002,mature,0,0,1,0.4703404620194845,high,1,3,0
P3501,podium,LECTURE242,lecture_hall,2022-05-23,38,27,False,1.0,9.51,8674.72,20,6,26.59,0.8,0.8,42.41,187.46,35.74,51.23,80.0,7.60273444347064,0.39625,0.15384615384615385,0,15.819999999999997,0.271424,mature,0,0,1,0.4789931632488706,high,1,2,0
P3502,podium,CLASSROOM126,classroom,2022-03-28,20,46,False,0.2,2.13,1022.53,83,3,27.43,1.5,0.4,28.04,172.37,16.99,33.04,40.0,1.7013810316139766,0.08875,0.14285714285714285,0,0.6099999999999994,0.16824000000000003,young,0,0,1,0.21639344278325856,medium,1,0,2
A3503,air_conditioner,LAB892,lab,2023-09-01,3,48,False,0.2,1.64,118.1,145,1,29.05,1.5,0.4,30.56,2141.94,11.88,14.92,40.0,1.2978021978021976,0.06833333333333333,0.25,0,1.509999999999998,0.18336000000000002,new,0,1,0,0.2302462820964299,medium,0,1,1
A3504,air_conditioner,CLASSROOM853,classroom,2021-07-02,35,20,False,0.1,0.4,334.95,203,5,30.1,0.8,0.8,35.37,2310.22,23.17,23.92,80.0,0.3186964795432921,0.016666666666666666,0.1388888888888889,1,5.269999999999996,0.22636800000000004,young,0,1,0,0.39008673006632477,medium,0,0,2
P3505,projector,LECTURE532,lecture_hall,2022-09-01,17,4,False,1.0,8.5,3469.24,15,2,28.11,2.0,0.3,52.39,303.25,22.84,78.15,30.0,6.7891193737769076,0.3541666666666667,0.1111111111111111,0,24.28,0.31433999999999995,young,1,0,0,0.35644356352062173,medium,2,2,2
A3506,air_conditioner,LECTURE357,lecture_hall,2024-02-06,14,14,False,1.0,10.6,3562.75,77,2,28.02,1.5,0.4,39.4,2085.6,12.72,34.73,40.0,8.462589073634204,0.44166666666666665,0.13333333333333333,0,11.379999999999999,0.23640000000000005,young,0,1,0,0.567018877058883,high,0,2,2
A3507,air_conditioner,LECTURE328,lecture_hall,2019-04-25,52,31,False,1.0,8.52,10636.36,274,8,27.72,0.8,0.8,51.36,2504.64,40.02,61.34,80.0,6.813811659192825,0.355,0.1509433962264151,1,23.64,0.32870400000000005,mature,0,1,0,0.8358696528087746,critical,0,2,0
P3508,projector,CLASSROOM362,classroom,2019-10-03,58,28,False,1.0,4.27,5946.48,111,9,31.5,0.8,0.8,52.15,406.14,48.91,72.71,80.0,3.4155542791499136,0.17791666666666664,0.15254237288135594,0,20.65,0.33376000000000006,mature,1,0,0,0.505521729721093,high,2,0,0
A3509,air_conditioner,LECTURE703,lecture_hall,2022-04-28,35,11,False,1.0,7.83,6577.46,73,5,27.37,1.5,0.4,36.83,2387.94,29.42,65.22,40.0,6.258287345385347,0.32625,0.1388888888888889,0,9.459999999999997,0.22098000000000004,young,0,1,0,0.3913152245859106,medium,0,2,2
P3510,podium,LECTURE526,lecture_hall,2019-08-13,56,12,False,1.0,9.95,13372.47,270,9,30.9,1.5,0.4,48.91,185.78,51.88,147.0,40.0,7.955068411659726,0.4145833333333333,0.15789473684210525,1,18.009999999999998,0.29346000000000005,mature,0,0,1,0.7519789181660981,critical,1,2,0
P3511,projector,SEMINAR110,seminar_room,2024-09-03,5,5,False,1.0,3.64,437.01,2,1,29.28,2.0,0.3,42.65,320.5,8.98,12.73,30.0,2.8941059602649006,0.15166666666666667,0.16666666666666666,0,13.369999999999997,0.2559,new,1,0,0,0.2449255081564184,medium,2,3,1
P3512,projector,SEMINAR385,seminar_room,2022-08-31,11,30,False,1.0,11.51,3038.11,193,1,27.43,0.8,0.8,60.13,335.59,32.23,40.65,80.0,9.178580060422961,0.4795833333333333,0.08333333333333333,1,32.7,0.3848320000000001,new,1,0,0,0.6148839964258856,high,2,3,1
P3513,projector,CLASSROOM602,classroom,2021-10-07,26,47,False,0.2,1.51,942.19,281,4,26.38,1.5,0.4,53.01,324.06,28.02,61.28,40.0,1.2063892445582587,0.06291666666666666,0.14814814814814814,1,26.63,0.31806000000000006,young,1,0,0,0.5598009351745419,high,2,0,2
P3514,projector,CLASSROOM198,classroom,2023-06-14,9,10,False,1.0,2.57,556.12,118,1,30.28,1.5,0.4,49.06,328.42,15.02,33.37,40.0,2.0521033210332105,0.10708333333333332,0.1,0,18.78,0.29436000000000007,new,1,0,0,0.3363153103869381,medium,2,0,1
P3515,podium,SEMINAR348,seminar_room,2022-04-10,18,40,False,0.2,1.02,439.81,244,3,28.87,0.8,0.8,26.89,160.19,16.5,24.96,80.0,0.8129574861367838,0.0425,0.15789473684210525,1,-1.9800000000000004,0.17209600000000005,young,0,0,1,0.3653912128490604,medium,1,3,2
P3516,podium,SEMINAR868,seminar_room,2020-11-02,56,24,False,1.0,11.57,15554.31,285,9,30.46,0.8,0.8,51.09,177.13,58.05,78.4,80.0,9.25301011302796,0.48208333333333336,0.15789473684210525,1,20.630000000000003,0.3269760000000001,mature,0,0,1,0.7792413942075982,critical,1,3,0
A3517,air_conditioner,CLASSROOM282,classroom,2022-02-11,37,9,False,1.0,10.25,9100.98,139,6,31.93,1.5,0.4,51.78,2303.2,35.27,84.84,40.0,8.191701170117012,0.4270833333333333,0.15789473684210525,0,19.85,0.31068000000000007,mature,0,1,0,0.49322657620703925,high,0,0,0
P3518,podium,LAB919,lab,2022-12-31,21,38,False,0.2,0.81,410.41,98,3,27.68,0.8,0.8,25.1,143.99,12.4,16.57,80.0,0.6504120443740096,0.03375,0.13636363636363635,0,-2.5799999999999983,0.16064000000000003,young,0,0,1,0.2302981644162866,medium,1,1,2
A3519,air_conditioner,CLASSROOM112,classroom,2020-08-06,52,46,False,0.2,0.51,641.1,210,8,30.8,1.5,0.4,37.36,2143.4,29.24,59.71,40.0,0.41069827033952594,0.02125,0.1509433962264151,1,6.559999999999999,0.22416000000000003,mature,0,1,0,0.4863440558520038,high,0,0,0
P3520,projector,CLASSROOM306,classroom,2020-06-19,53,43,False,0.2,2.13,2714.55,218,8,27.18,1.5,0.4,55.96,385.14,35.89,103.68,40.0,1.706191074795726,0.08875,0.14814814814814814,1,28.78,0.33576000000000006,mature,1,0,0,0.6611085043838019,high,2,0,0
P3521,podium,CLASSROOM102,classroom,2019-10-15,48,38,False,0.2,1.46,1687.65,107,8,29.15,0.8,0.8,30.69,153.19,28.74,33.08,80.0,1.1711658570437198,0.06083333333333333,0.16326530612244897,0,1.5400000000000027,0.19641600000000004,mature,0,0,1,0.5144275865603513,high,1,0,0
P3522,projector,CLASSROOM823,classroom,2023-10-10,19,18,False,0.1,1.11,506.7,51,3,28.97,0.8,0.8,40.43,306.27,19.06,15.51,80.0,0.8873905429071803,0.046250000000000006,0.15,0,11.46,0.25875200000000004,young,1,0,0,0.2915484005413463,medium,2,0,2
A3523,air_conditioner,CLASSROOM777,classroom,2020-10-14,56,21,False,1.0,7.75,10421.15,96,9,31.19,0.8,0.8,40.8,2448.94,35.68,54.46,80.0,6.199375371802498,0.3229166666666667,0.15789473684210525,0,9.609999999999996,0.26112,mature,0,1,0,0.5479338814771295,high,0,0,0
P3524,podium,LECTURE686,lecture_hall,2024-10-30,6,18,False,0.1,0.88,126.02,29,1,29.84,0.8,0.8,26.18,165.25,8.97,4.84,80.0,0.6962430939226519,0.03666666666666667,0.14285714285714285,0,-3.66,0.16755200000000003,new,0,0,1,0.17482974310259633,low,1,2,1
A3525,air_conditioner,CLASSROOM278,classroom,2021-04-10,44,47,False,0.2,1.83,1935.25,163,7,29.55,1.5,0.4,39.27,2027.22,23.92,56.26,40.0,1.4649886449659348,0.07625,0.15555555555555556,0,9.720000000000002,0.23562000000000005,mature,0,1,0,0.5144568078496189,high,0,0,0
A3526,air_conditioner,SEMINAR880,seminar_room,2019-12-01,55,23,False,1.0,10.63,14035.11,192,9,28.29,0.8,0.8,49.32,2273.12,52.28,67.96,80.0,8.500975166565718,0.4429166666666667,0.16071428571428573,1,21.03,0.31564800000000004,mature,0,1,0,0.7548125298101029,critical,0,3,0
P3527,projector,CLASSROOM231,classroom,2021-03-31,50,19,False,0.1,0.93,1110.16,54,8,27.14,0.8,0.8,48.65,340.51,28.98,32.2,80.0,0.7396135909393738,0.03875,0.1568627450980392,0,21.509999999999998,0.3113600000000001,mature,1,0,0,0.48293631782027535,high,2,0,0
P3528,projector,CLASSROOM832,classroom,2022-05-31,20,3,False,1.0,11.26,5404.46,146,3,30.68,2.0,0.3,60.43,369.46,39.14,142.52,30.0,8.992445923460899,0.4691666666666667,0.14285714285714285,0,29.75,0.36257999999999996,young,1,0,0,0.6847846102991588,high,2,0,2
A3529,air_conditioner,SEMINAR654,seminar_room,2021-03-20,33,49,False,0.2,2.0,1586.42,266,5,27.78,2.0,0.3,32.6,2271.78,25.87,73.13,30.0,1.600827447023209,0.08333333333333333,0.14705882352941177,1,4.82,0.1956,young,0,1,0,0.4503661726703925,high,0,3,2
P3530,podium,CLASSROOM835,classroom,2021-02-07,31,34,False,1.0,8.06,5999.73,258,5,31.23,0.8,0.8,35.9,166.85,35.65,52.4,80.0,6.44439312567132,0.3358333333333334,0.15625,1,4.669999999999998,0.22976000000000002,young,0,0,1,0.5456596171223094,high,1,0,2
P3531,podium,LAB183,lab,2022-10-09,32,22,False,1.0,7.77,5965.37,154,5,30.44,0.8,0.8,44.22,172.05,37.64,46.93,80.0,6.207460978147763,0.32375,0.15151515151515152,0,13.779999999999998,0.28300800000000004,young,0,0,1,0.4359473022691392,high,1,1,2
A3532,air_conditioner,LECTURE653,lecture_hall,2020-06-19,40,40,False,0.2,1.78,1712.67,131,6,31.26,0.8,0.8,37.22,2093.94,21.41,26.39,80.0,1.4260366361365528,0.07416666666666667,0.14634146341463414,0,5.959999999999997,0.23820800000000006,mature,0,1,0,0.455680809129434,high,0,2,0
A3533,air_conditioner,LECTURE563,lecture_hall,2023-07-06,23,22,False,1.0,10.69,5902.08,192,3,27.21,0.8,0.8,46.32,2066.88,25.01,33.47,80.0,8.54136034732272,0.4454166666666666,0.125,1,19.11,0.29644800000000004,young,0,1,0,0.5456132327258228,high,0,2,2
P3534,podium,LAB284,lab,2021-11-29,37,50,False,0.2,1.71,1518.62,86,6,31.4,2.0,0.3,35.61,166.72,26.31,66.52,30.0,1.3668946894689469,0.07125,0.15789473684210525,0,4.210000000000001,0.21366,mature,0,0,1,0.2978148356510776,medium,1,1,0
A3535,air_conditioner,CLASSROOM762,classroom,2020-06-24,58,13,False,1.0,3.28,4565.23,166,9,29.09,1.5,0.4,38.97,2387.4,26.79,80.16,40.0,2.6221883974727165,0.13666666666666666,0.15254237288135594,0,9.879999999999999,0.23382000000000003,mature,0,1,0,0.5564536670770336,high,0,0,0
P3536,projector,LAB415,lab,2022-06-21,32,6,False,1.0,7.83,6012.01,139,5,28.4,2.0,0.3,63.25,350.11,44.09,162.89,30.0,6.255993756503642,0.32625,0.15151515151515152,0,34.85,0.37949999999999995,young,1,0,0,0.6306373072514286,high,2,1,2
A3537,air_conditioner,CLASSROOM932,classroom,2022-01-13,30,27,False,1.0,5.47,3935.81,39,5,28.67,0.8,0.8,35.32,2088.94,15.19,24.23,80.0,4.36826859045505,0.22791666666666666,0.16129032258064516,0,6.649999999999999,0.22604800000000005,young,0,1,0,0.40903199322525274,high,0,0,2
P3538,podium,LECTURE238,lecture_hall,2022-08-24,30,6,False,1.0,4.08,2936.37,124,5,26.32,2.0,0.3,31.15,182.9,26.41,80.03,30.0,3.2590122086570474,0.17,0.16129032258064516,0,4.829999999999998,0.18689999999999998,young,0,0,1,0.293098809541143,medium,1,2,2
P3539,podium,SEMINAR745,seminar_room,2019-02-11,55,33,False,1.0,10.77,14218.4,191,9,26.11,0.8,0.8,48.72,176.79,53.95,74.73,80.0,8.611992731677772,0.44875,0.16071428571428573,1,22.61,0.31180800000000003,mature,0,0,1,0.6954828857811517,high,1,3,0
P3540,podium,CLASSROOM702,classroom,2019-09-10,57,20,False,0.1,0.75,1021.3,63,9,31.41,0.8,0.8,24.24,166.86,26.82,31.09,80.0,0.5969023962594974,0.03125,0.15517241379310345,0,-7.170000000000002,0.15513600000000002,mature,0,0,1,0.34960020245134116,medium,1,0,0
P3541,projector,CLASSROOM503,classroom,2023-07-01,4,43,False,0.2,0.89,84.98,250,1,26.81,1.5,0.4,41.86,313.2,20.23,34.06,40.0,0.7023140495867769,0.037083333333333336,0.2,1,15.05,0.25116000000000005,new,1,0,0,0.3261761073474741,medium,2,0,1
P3542,podium,LECTURE895,lecture_hall,2021-12-24,28,15,True,1.0,8.67,5826.66,51,4,31.52,1.5,0.4,34.5,163.44,32.16,71.07,40.0,6.928252080856123,0.36125,0.13793103448275862,0,2.9800000000000004,0.20700000000000002,young,0,0,1,0.32810449037889494,medium,1,2,2
P3543,podium,CLASSROOM398,classroom,2022-02-16,35,1,False,1.0,8.52,7157.01,278,5,31.53,2.0,0.3,41.53,189.22,36.8,146.57,30.0,6.809714557564225,0.355,0.1388888888888889,1,10.0,0.24917999999999998,young,0,0,1,0.5723975872215443,high,1,0,2
P3544,podium,CLASSROOM877,classroom,2021-12-23,32,32,False,1.0,11.78,9046.57,239,5,26.98,0.8,0.8,46.44,201.29,44.98,64.92,80.0,9.413704474505723,0.4908333333333333,0.15151515151515152,1,19.459999999999997,0.29721600000000004,young,0,0,1,0.7553025883900883,critical,1,0,2
P3545,projector,LECTURE721,lecture_hall,2020-08-24,46,23,False,1.0,9.05,9988.33,165,7,30.5,0.8,0.8,62.74,388.13,46.57,73.07,80.0,7.232679217958001,0.3770833333333334,0.14893617021276595,0,32.24,0.4015360000000001,mature,1,0,0,0.6994757499234993,high,2,2,0
A3546,air_conditioner,CLASSROOM715,classroom,2021-12-10,41,17,False,0.1,0.35,346.12,222,6,29.55,0.8,0.8,35.61,2128.17,21.81,27.19,80.0,0.2811697806661251,0.014583333333333332,0.14285714285714285,1,6.059999999999999,0.22790400000000005,mature,0,1,0,0.41940437473138104,high,0,0,0
P3547,podium,SEMINAR873,seminar_room,2023-02-07,21,44,False,0.2,2.06,1038.27,120,3,28.76,1.5,0.4,26.85,168.09,22.57,38.54,40.0,1.6454358161648177,0.08583333333333333,0.13636363636363635,0,-1.9100000000000001,0.16110000000000002,young,0,0,1,0.24486536704716788,medium,1,3,2
P3548,podium,CLASSROOM680,classroom,2024-02-03,13,9,False,1.0,2.41,753.18,10,2,31.37,1.5,0.4,31.75,169.35,9.09,16.65,40.0,1.9262915601023016,0.10041666666666667,0.14285714285714285,0,0.379999999999999,0.19050000000000003,young,0,0,1,0.1974598688553667,low,1,0,2
P3549,podium,SEMINAR716,seminar_room,2021-11-08,25,48,False,0.2,1.93,1158.97,38,4,31.14,1.5,0.4,26.87,163.51,18.16,32.19,40.0,1.5432356857523302,0.08041666666666666,0.15384615384615385,0,-4.27,0.16122000000000003,young,0,0,1,0.33689227678503053,medium,1,3,2
P3550,podium,CLASSROOM587,classroom,2022-03-04,32,42,False,0.2,1.12,861.03,195,5,26.4,0.8,0.8,35.01,173.64,21.23,29.24,80.0,0.8959729448491155,0.04666666666666667,0.15151515151515152,1,8.61,0.224064,young,0,0,1,0.32229102273832705,medium,1,0,2
A3551,air_conditioner,LECTURE996,lecture_hall,2021-10-25,23,37,False,0.2,0.82,454.68,111,3,31.82,0.8,0.8,36.74,1972.01,18.47,15.35,80.0,0.6580028943560058,0.034166666666666665,0.125,0,4.920000000000002,0.23513600000000007,young,0,1,0,0.22863670569464326,medium,0,2,2
P3552,projector,CLASSROOM272,classroom,2024-07-22,2,38,False,0.2,1.42,68.07,205,1,27.37,0.8,0.8,43.45,328.65,11.89,17.25,80.0,1.1159016393442622,0.059166666666666666,0.3333333333333333,1,16.080000000000002,0.27808000000000005,new,1,0,0,0.4493731034425917,high,2,0,1
P3553,podium,CLASSROOM879,classroom,2021-01-09,34,43,False,0.2,1.62,1322.1,18,5,29.69,1.5,0.4,28.12,157.37,21.2,37.67,40.0,1.2949069539666993,0.0675,0.14285714285714285,0,-1.5700000000000003,0.16872000000000004,young,0,0,1,0.2553736786492687,medium,1,0,2
A3554,air_conditioner,LECTURE351,lecture_hall,2023-03-07,13,13,False,1.0,6.34,1977.56,150,2,26.6,1.5,0.4,38.4,2130.39,18.21,32.14,40.0,5.05769820971867,0.26416666666666666,0.14285714285714285,0,11.799999999999997,0.23040000000000002,young,0,1,0,0.3773346714677029,medium,0,2,2
P3555,projector,LECTURE342,lecture_hall,2021-11-15,34,35,True,1.0,5.79,4726.42,153,5,30.38,0.8,0.8,59.31,369.95,39.72,58.71,80.0,4.629206660137121,0.24125,0.14285714285714285,0,28.930000000000003,0.37958400000000014,young,1,0,0,0.5959549899659414,high,2,2,2
P3556,projector,LAB245,lab,2020-07-14,37,30,False,1.0,9.76,8665.55,74,6,29.69,0.8,0.8,60.03,343.11,42.94,61.38,80.0,7.799774977497749,0.4066666666666667,0.15789473684210525,0,30.34,0.3841920000000001,mature,1,0,0,0.44319744714900444,high,2,1,0
P3557,podium,CLASSROOM271,classroom,2022-12-02,19,26,False,1.0,8.11,3699.88,223,3,28.47,0.8,0.8,37.3,159.76,27.16,37.27,80.0,6.479649737302977,0.33791666666666664,0.15,1,8.829999999999998,0.23872000000000004,young,0,0,1,0.46476727551778435,high,1,0,2
A3558,air_conditioner,CLASSROOM700,classroom,2023-05-07,13,22,False,1.0,8.48,2644.22,201,2,27.55,0.8,0.8,42.74,2146.87,20.14,21.18,80.0,6.762710997442455,0.35333333333333333,0.14285714285714285,1,15.190000000000001,0.27353600000000006,young,0,1,0,0.52442505471825,high,0,0,2
P3559,projector,LECTURE588,lecture_hall,2022-07-24,20,11,False,1.0,2.58,1239.92,290,3,26.05,1.5,0.4,53.75,366.91,29.06,60.5,40.0,2.0630948419301167,0.1075,0.14285714285714285,1,27.7,0.32250000000000006,young,1,0,0,0.6207879187259551,high,2,2,2
P3560,podium,LECTURE768,lecture_hall,2021-11-29,42,20,False,0.1,1.17,1180.99,189,7,30.04,0.8,0.8,31.93,168.27,22.48,34.12,80.0,0.9365503568596352,0.048749999999999995,0.16279069767441862,1,1.8900000000000006,0.20435200000000006,mature,0,0,1,0.354706840753125,medium,1,2,0
P3561,podium,CLASSROOM340,classroom,2021-04-26,46,6,False,1.0,3.18,3510.79,36,7,28.08,2.0,0.3,29.19,184.98,25.14,87.11,30.0,2.542208544532947,0.1325,0.14893617021276595,0,1.110000000000003,0.17514,mature,0,0,1,0.32346020824160754,medium,1,0,0
A3562,air_conditioner,LECTURE895,lecture_hall,2024-03-17,5,33,False,1.0,7.38,885.35,108,1,30.81,0.8,0.8,32.82,2249.56,12.27,9.16,80.0,5.863245033112583,0.3075,0.16666666666666666,0,2.0100000000000016,0.21004800000000004,new,0,1,0,0.27109997586990153,medium,0,2,1
P3563,podium,SEMINAR279,seminar_room,2021-11-16,39,5,False,1.0,7.09,6638.01,37,6,29.58,2.0,0.3,33.17,166.63,30.79,111.55,30.0,5.66866780529462,0.29541666666666666,0.15,0,3.5900000000000034,0.19902,mature,0,0,1,0.36810794344273584,medium,1,3,0
P3564,projector,LECTURE166,lecture_hall,2023-06-29,16,43,False,0.2,1.59,609.63,119,2,27.96,1.5,0.4,39.57,350.24,18.06,39.45,40.0,1.2674220374220375,0.06625,0.11764705882352941,0,11.61,0.23742000000000005,young,1,0,0,0.2788812703502983,medium,2,2,2
P3565,podium,CLASSROOM300,classroom,2021-12-17,33,36,True,1.0,3.74,2965.7,263,5,30.81,0.8,0.8,32.81,184.23,30.85,41.06,80.0,2.9926337033299695,0.15583333333333335,0.14705882352941177,1,2.0000000000000036,0.20998400000000006,young,0,0,1,0.44313656999246565,high,1,0,2
P3566,podium,LECTURE616,lecture_hall,2024-04-21,15,29,False,1.0,3.09,1111.62,55,2,26.58,0.8,0.8,31.9,146.22,12.34,14.11,80.0,2.4647893569844785,0.12875,0.125,0,5.32,0.20416000000000004,young,0,0,1,0.17559453232895134,low,1,2,2
A3567,air_conditioner,LAB673,lab,2021-10-10,33,26,False,1.0,9.63,7623.23,54,5,29.75,0.8,0.8,44.29,2322.67,25.96,35.93,80.0,7.692462159434914,0.40125000000000005,0.14705882352941177,0,14.54,0.28345600000000004,young,0,1,0,0.515348076392267,high,0,1,2
A3568,air_conditioner,CLASSROOM242,classroom,2021-09-25,29,7,False,1.0,7.4,5153.74,208,4,27.28,2.0,0.3,44.09,2434.69,25.01,86.47,30.0,5.917037887485648,0.30833333333333335,0.13333333333333333,1,16.810000000000002,0.26454,young,0,1,0,0.6173820914005164,high,0,0,2
P3569,projector,CLASSROOM976,classroom,2020-12-16,32,31,False,1.0,11.18,8583.37,164,5,27.09,0.8,0.8,66.88,360.29,42.81,67.38,80.0,8.931706555671177,0.4658333333333333,0.15151515151515152,0,39.78999999999999,0.428032,young,1,0,0,0.6352586013112609,high,2,0,2
