equipment_id,equipment_type,room_id,room_type,installation_date,age_months,week_of_year,is_exam_period,academic_usage_multiplier,daily_usage_hours,total_usage_hours,last_maintenance_days,maintenance_count,room_temperature,dust_factor,humidity,operating_temperature,power_consumption,vibration_level,dust_accumulation,humidity_level,usage_per_day,usage_vs_capacity,maintenance_frequency,maintenance_overdue,temperature_stress,environmental_stress,age_category,is_projector,is_air_conditioner,is_podium,failure_probability_clean,maintenance_urgency_clean,equipment_type_encoded,room_type_encoded,age_category_encoded,operating_hours,temperature,vibration,pressure,failure_probability,risk_level,health_score
A4053,air_conditioner,CLASSROOM960,classroom,2021-06-21,29,45,False,0.2,0.75,521.1,296,4,28.39,1.5,0.4,37.2,2286.19,25.82,49.02,40.0,0.5982778415614237,0.03125,0.1333333333333333,1,8.810000000000002,0.2232,young,0,1,0,0.4789546258693458,high,0,0,2,0,0,0,0,0.0,Low,72.47602739726028
A4054,air_conditioner,SEMINAR787,seminar_room,2022-10-05,22,30,False,1.0,9.17,4843.13,177,3,30.52,0.8,0.8,40.93,2256.71,27.01,29.58,80.0,7.326974281391831,0.3820833333333333,0.1304347826086956,0,10.41,0.261952,young,0,1,0,0.5980591855364987,high,0,3,2,0,0,0,0,0.0,Low,82.37671232876713
P4055,Podium,LECTURE162,lecture_hall,2020-08-08,56,11,False,1.0,8.52,11447.96,158,9,30.23,1.5,0.4,45.9,200.7,49.83,136.75,40.0,6.810208209399167,0.355,0.1578947368421052,0,15.669999999999998,0.2754,mature,0,0,1,0.5622112124972767,high,1,2,0,0,0,0,0,1.0,Critical,50.17808219178082
P4056,Podium,LAB241,lab,2022-08-11,12,31,False,1.0,11.54,3323.34,291,2,29.64,0.8,0.8,43.34,163.96,29.13,34.09,80.0,9.205927977839336,0.4808333333333333,0.1538461538461538,1,13.700000000000005,0.277376,new,0,0,1,0.5333328761814264,high,1,1,1,0,0,0,0,0.0,Low,77.06849315068493
A4057,air_conditioner,SEMINAR891,seminar_room,2023-02-15,21,45,False,0.2,2.16,1086.59,265,3,26.01,1.5,0.4,31.04,1971.0,17.56,43.27,40.0,1.7220126782884309,0.09,0.1363636363636363,1,5.029999999999998,0.18624,young,0,1,0,0.4693778820630382,high,0,3,2,0,0,0,0,0.0,Low,76.59931506849315
A4058,air_conditioner,SEMINAR716,seminar_room,2022-05-27,37,24,False,1.0,4.87,4320.51,104,6,31.78,0.8,0.8,41.57,2444.12,23.07,30.94,80.0,3.888847884788479,0.2029166666666666,0.1578947368421052,0,9.79,0.266048,mature,0,1,0,0.393302773830798,medium,0,3,0,0,0,0,0,0.0,Low,83.62671232876713
P4059,Podium,SEMINAR969,seminar_room,2022-09-10,18,9,False,1.0,11.32,4888.21,114,3,27.44,1.5,0.4,41.41,165.37,30.79,64.41,40.0,9.03550831792976,0.4716666666666667,0.1578947368421052,0,13.969999999999995,0.24846,young,0,0,1,0.4193563998480024,high,1,3,2,0,0,0,0,1.0,Critical,62.6917808219178
A4060,air_conditioner,CLASSROOM632,classroom,2024-12-12,2,7,False,1.0,5.93,284.73,261,1,27.89,2.0,0.3,36.05,1966.48,8.82,32.9,30.0,4.667704918032787,0.2470833333333333,0.3333333333333333,1,8.159999999999997,0.2163,new,0,1,0,0.4573216263082607,high,0,0,1,0,0,0,0,0.0,Low,81.62328767123287
P4061,Podium,CLASSROOM221,classroom,2022-01-08,39,12,False,1.0,2.27,2124.05,143,6,31.07,1.5,0.4,32.09,167.56,30.8,63.06,40.0,1.813877028181042,0.0945833333333333,0.15,0,1.0200000000000031,0.19254,mature,0,0,1,0.3487225101592343,medium,1,0,0,0,0,0,0,1.0,Critical,55.45547945205479
P4062,Podium,SEMINAR535,seminar_room,2020-01-29,58,44,False,0.2,1.15,1607.54,255,9,30.69,1.5,0.4,32.62,172.86,38.1,85.56,40.0,0.9233429063756462,0.0479166666666666,0.1525423728813559,1,1.929999999999996,0.19572,mature,0,0,1,0.5216254132571537,high,1,3,0,0,0,0,0,1.0,Critical,43.034246575342465
A4063,air_conditioner,SEMINAR218,seminar_room,2024-07-08,6,1,False,1.0,8.99,1294.01,161,1,27.47,2.0,0.3,40.11,2145.22,14.65,32.52,30.0,7.149226519337017,0.3745833333333333,0.1428571428571428,0,12.64,0.2406599999999999,new,0,1,0,0.4132159368231527,high,0,3,1,0,0,0,0,0.0,Low,87.47260273972603
P4064,Projector,SEMINAR300,seminar_room,2023-10-27,11,38,False,0.2,1.93,510.81,177,1,27.43,0.8,0.8,43.55,309.64,22.05,23.54,80.0,1.5432326283987916,0.0804166666666666,0.0833333333333333,0,16.119999999999997,0.27872,new,1,0,0,0.301909813735736,medium,2,3,1,0,0,0,0,0.0,Low,85.12671232876713
A4065,air_conditioner,CLASSROOM964,classroom,2020-07-27,55,5,False,1.0,2.27,2996.91,145,9,26.22,2.0,0.3,42.79,2097.12,28.29,91.09,30.0,1.8152089642640823,0.0945833333333333,0.1607142857142857,0,16.57,0.2567399999999999,mature,0,1,0,0.5775278921631442,high,0,0,0,0,0,0,0,0.0,Low,76.31849315068493
P4066,Projector,SEMINAR450,seminar_room,2022-10-24,15,3,False,1.0,7.82,2814.66,264,2,28.95,2.0,0.3,48.26,359.96,35.01,101.91,30.0,6.2409312638580925,0.3258333333333333,0.125,1,19.31,0.28956,young,1,0,0,0.6477984760165267,high,2,3,2,0,0,0,0,1.0,Critical,53.167808219178085
A4067,air_conditioner,LAB673,lab,2020-12-14,32,31,False,1.0,5.89,4521.02,234,5,31.79,0.8,0.8,37.37,2282.92,30.93,35.26,80.0,4.704495317377732,0.2454166666666666,0.1515151515151515,1,5.579999999999998,0.239168,young,0,1,0,0.5328904372854217,high,0,1,2,0,0,0,0,0.0,Low,75.97260273972603
P4068,Projector,CLASSROOM456,classroom,2023-02-24,12,8,False,1.0,9.91,2853.92,90,2,27.14,2.0,0.3,56.64,328.79,23.34,79.57,30.0,7.905595567867036,0.4129166666666666,0.1538461538461538,0,29.5,0.33984,new,1,0,0,0.4944957347332208,high,2,0,1,0,0,0,0,0.0,Low,90.83561643835617
P4069,Podium,SEMINAR513,seminar_room,2023-07-26,17,51,False,0.2,1.4,571.37,138,2,27.58,2.0,0.3,30.04,149.03,19.29,45.71,30.0,1.1181409001956948,0.0583333333333333,0.1111111111111111,0,2.460000000000001,0.1802399999999999,young,0,0,1,0.2998298102933511,medium,1,3,2,0,0,0,0,1.0,Critical,61.29794520547945
P4070,Podium,LECTURE528,lecture_hall,2022-05-06,20,52,False,0.2,0.99,477.23,147,3,28.52,2.0,0.3,29.08,170.51,14.01,49.27,30.0,0.7940599001663894,0.04125,0.1428571428571428,0,0.5599999999999987,0.1744799999999999,young,0,0,1,0.2067230579836573,medium,1,2,2,0,0,0,0,1.0,Critical,59.93150684931507
P4071,Projector,SEMINAR772,seminar_room,2021-02-26,33,46,False,0.2,1.45,1145.64,41,5,31.55,1.5,0.4,47.91,311.84,16.31,45.9,40.0,1.1560443995963674,0.0604166666666666,0.1470588235294117,0,16.359999999999996,0.28746,young,1,0,0,0.437391769703406,high,2,3,2,0,0,0,0,0.0,Low,88.9417808219178
P4072,Projector,LECTURE315,lecture_hall,2023-04-21,27,28,False,1.0,7.71,4993.16,269,4,31.8,0.8,0.8,58.09,336.28,42.95,60.09,80.0,6.156794081381011,0.32125,0.1428571428571428,1,26.290000000000003,0.3717760000000001,young,1,0,0,0.6577755649217826,high,2,2,2,0,0,0,0,1.0,Critical,49.82534246575342
P4073,Projector,LECTURE396,lecture_hall,2022-01-05,36,51,False,0.2,1.99,1720.35,277,6,28.5,2.0,0.3,47.2,355.33,29.91,104.67,30.0,1.5914431082331173,0.0829166666666666,0.1621621621621621,1,18.700000000000003,0.2832,young,1,0,0,0.659288129635053,high,2,2,2,0,0,0,0,1.0,Critical,47.02739726027397
A4074,air_conditioner,SEMINAR582,seminar_room,2022-11-30,22,38,False,0.2,0.91,482.84,206,3,28.09,0.8,0.8,37.47,2090.65,21.49,19.24,80.0,0.7304689863842663,0.0379166666666666,0.1304347826086956,1,9.38,0.239808,young,0,1,0,0.3834045684900223,medium,0,3,2,0,0,0,0,0.0,Low,80.39041095890411
P4075,Podium,LAB724,lab,2020-05-14,54,42,False,0.2,0.9,1166.39,255,9,26.91,0.8,0.8,33.37,161.36,32.08,42.27,80.0,0.7195496607032696,0.0375,0.1636363636363636,1,6.459999999999997,0.213568,mature,0,0,1,0.6197846315688362,high,1,1,0,0,0,0,0,1.0,Critical,44.034246575342465
P4076,Projector,CLASSROOM461,classroom,2023-03-09,5,31,False,1.0,3.87,464.73,169,1,28.82,0.8,0.8,50.62,338.23,16.31,20.12,80.0,3.0776821192052983,0.16125,0.1666666666666666,0,21.8,0.323968,new,1,0,0,0.4387899196108685,high,2,0,1,0,0,0,0,0.0,Low,87.17465753424658
P4077,Podium,CLASSROOM622,classroom,2021-02-02,45,42,False,0.2,1.21,1308.33,247,7,28.47,0.8,0.8,29.31,184.48,25.87,39.23,80.0,0.9684159881569208,0.0504166666666666,0.1521739130434782,1,0.8399999999999999,0.187584,mature,0,0,1,0.4885059693920369,high,1,0,0,0,0,0,0,1.0,Critical,46.832191780821915
P4078,Podium,CLASSROOM371,classroom,2022-07-31,25,34,False,1.0,5.22,3129.65,96,4,26.58,0.8,0.8,33.66,181.69,21.97,28.92,80.0,4.167310252996005,0.2175,0.1538461538461538,0,7.079999999999998,0.215424,young,0,0,1,0.3496271698566319,medium,1,0,2,0,0,0,0,1.0,Critical,62.17465753424658
P4079,Podium,LAB732,lab,2024-05-28,9,8,False,1.0,7.53,1627.04,63,1,30.69,2.0,0.3,33.23,158.54,16.81,35.77,30.0,6.003837638376384,0.31375,0.1,0,2.539999999999996,0.19938,new,0,0,1,0.2396183516536921,medium,1,1,1,0,0,0,0,0.0,Low,93.43493150684931
A4080,air_conditioner,CLASSROOM218,classroom,2021-03-17,30,35,True,1.0,10.77,7752.71,224,5,31.47,0.8,0.8,52.65,2452.66,29.31,42.63,80.0,8.604561598224196,0.44875,0.1612903225806451,1,21.18,0.33696,young,0,1,0,0.7184455319351929,critical,0,0,2,0,0,0,0,0.0,Low,77.15753424657534
P4081,Projector,CLASSROOM214,classroom,2022-01-05,20,35,True,1.0,11.38,5461.64,255,3,28.28,0.8,0.8,64.9,348.56,42.34,60.41,80.0,9.08758735440932,0.4741666666666667,0.1428571428571428,1,36.620000000000005,0.41536,young,1,0,0,0.6814001571617815,high,2,0,2,0,0,0,0,1.0,Critical,52.534246575342465
P4082,Projector,LECTURE927,lecture_hall,2022-10-17,24,40,False,0.2,1.99,1144.75,199,4,30.9,0.8,0.8,49.45,338.06,23.57,33.23,80.0,1.587725381414702,0.0829166666666666,0.16,1,18.550000000000004,0.3164800000000001,young,1,0,0,0.3644202483465039,medium,2,2,2,0,0,0,0,1.0,Critical,55.369863013698634
P4083,Podium,LAB429,lab,2020-10-15,35,35,True,1.0,3.36,2822.35,235,5,31.2,0.8,0.8,30.24,189.39,32.18,40.96,80.0,2.685394862036156,0.1399999999999999,0.1388888888888889,1,-0.9600000000000009,0.193536,young,0,0,1,0.382681276213426,medium,1,1,2,0,0,0,0,1.0,Critical,50.1541095890411
P4084,Podium,LECTURE830,lecture_hall,2021-09-18,42,9,False,1.0,10.95,11037.52,161,7,30.39,1.5,0.4,43.82,171.69,50.96,126.62,40.0,8.75298969072165,0.45625,0.1627906976744186,0,13.43,0.26292,mature,0,0,1,0.5610696410256778,high,1,2,0,0,0,0,0,1.0,Critical,53.47260273972603
A4085,air_conditioner,SEMINAR276,seminar_room,2025-05-29,1,26,False,1.0,8.52,204.54,63,1,28.3,0.8,0.8,41.52,2219.52,4.31,3.75,80.0,6.598064516129032,0.355,0.5,0,13.220000000000002,0.2657280000000001,new,0,1,0,0.3475151796782365,medium,0,3,1,0,0,0,0,0.0,Low,95.43493150684931
A4086,air_conditioner,SEMINAR392,seminar_room,2024-09-30,9,26,False,1.0,8.8,1901.59,240,1,27.87,0.8,0.8,36.79,2340.06,21.5,19.34,80.0,7.0169372693726935,0.3666666666666667,0.1,1,8.919999999999998,0.235456,new,0,1,0,0.4934798040171528,high,0,3,1,0,0,0,0,0.0,Low,81.31164383561644
P4087,Podium,SEMINAR400,seminar_room,2024-08-18,9,20,False,0.1,0.82,177.14,33,1,27.79,0.8,0.8,26.58,150.14,7.94,6.51,80.0,0.6536531365313653,0.0341666666666666,0.1,0,-1.2100000000000009,0.170112,new,0,0,1,0.1925160461031054,low,1,3,1,0,0,0,0,0.0,Low,95.48972602739725
P4088,Podium,CLASSROOM469,classroom,2023-10-28,17,12,False,1.0,11.33,4624.35,11,2,30.96,1.5,0.4,38.12,152.53,25.25,48.81,40.0,9.049608610567516,0.4720833333333333,0.1111111111111111,0,7.159999999999997,0.22872,young,0,0,1,0.2189461461979383,medium,1,0,2,0,0,0,0,0.0,Low,94.99657534246575
P4089,Podium,CLASSROOM223,classroom,2024-06-15,7,2,False,1.0,3.36,564.58,203,1,31.91,2.0,0.3,32.61,165.46,13.86,46.48,30.0,2.6757345971563984,0.1399999999999999,0.125,1,0.6999999999999993,0.19566,new,0,0,1,0.3012909551796912,medium,1,0,1,0,0,0,0,0.0,Low,84.3458904109589
A4090,air_conditioner,CLASSROOM523,classroom,2023-08-13,21,18,False,0.1,1.17,591.86,280,3,26.57,0.8,0.8,34.49,2358.07,23.25,22.42,80.0,0.93797147385103,0.0487499999999999,0.1363636363636363,1,7.920000000000002,0.220736,young,0,1,0,0.3819708829295292,medium,0,0,2,0,0,0,0,0.0,Low,75.57191780821918
P4091,Projector,SEMINAR515,seminar_room,2021-05-27,45,6,False,1.0,8.61,9297.67,233,7,29.53,2.0,0.3,65.17,382.97,51.56,185.0,30.0,6.882065136935603,0.3587499999999999,0.1521739130434782,1,35.64,0.39102,mature,1,0,0,0.7616935497048705,critical,2,3,0,0,0,0,0,1.0,Critical,47.79109589041096
A4092,air_conditioner,CLASSROOM709,classroom,2019-10-27,58,31,False,1.0,5.05,7032.13,232,9,31.91,0.8,0.8,44.33,2369.2,40.2,52.26,80.0,4.039132682366456,0.2104166666666666,0.1525423728813559,1,12.419999999999998,0.2837120000000001,mature,0,1,0,0.6570475404908569,high,0,0,0,0,0,0,0,0.0,Low,69.60958904109589
P4093,Projector,CLASSROOM282,classroom,2023-11-06,1,49,False,0.2,1.11,26.7,77,1,27.08,2.0,0.3,43.18,292.46,9.2,18.56,30.0,0.8612903225806451,0.04625,0.5,0,16.1,0.25908,new,1,0,0,0.2632896752104267,medium,2,0,1,0,0,0,0,0.0,Low,94.47602739726027
P4094,Projector,LAB242,lab,2022-07-04,15,39,False,0.2,2.25,809.45,260,2,28.61,0.8,0.8,42.12,342.48,23.35,27.4,80.0,1.794789356984479,0.09375,0.125,1,13.509999999999998,0.269568,young,1,0,0,0.4104676380572393,high,2,1,2,0,0,0,0,1.0,Critical,53.4417808219178
P4095,Projector,CLASSROOM470,classroom,2021-02-03,51,15,True,1.0,9.6,11746.78,293,8,31.06,1.5,0.4,55.76,393.25,52.0,143.25,40.0,7.6726192031352065,0.3999999999999999,0.1538461538461538,1,24.7,0.33456,mature,1,0,0,0.8486721511100268,critical,2,0,0,0,0,0,0,1.0,Critical,42.18150684931507
P4096,Podium,CLASSROOM485,classroom,2022-06-11,37,26,False,1.0,8.68,7708.38,9,6,29.61,0.8,0.8,41.19,166.49,31.07,46.23,80.0,6.938235823582359,0.3616666666666666,0.1578947368421052,0,11.579999999999998,0.263616,mature,0,0,1,0.4371874238699545,high,1,0,0,0,0,0,0,0.0,Low,90.13356164383562
A4097,air_conditioner,LECTURE246,lecture_hall,2021-06-06,28,38,False,0.2,1.11,749.24,109,4,27.8,0.8,0.8,30.27,2254.38,18.77,18.04,80.0,0.8908917954815696,0.04625,0.1379310344827586,0,2.469999999999999,0.193728,young,0,1,0,0.3626311195045109,medium,0,2,2,0,0,0,0,0.0,Low,85.53424657534246
P4098,Podium,CLASSROOM101,classroom,2020-11-23,39,6,False,1.0,3.25,3045.72,84,6,28.33,2.0,0.3,31.65,175.55,24.84,83.46,30.0,2.6009564474807854,0.1354166666666666,0.15,0,3.3200000000000003,0.1898999999999999,mature,0,0,1,0.3350145076719187,medium,1,0,0,0,0,0,0,1.0,Critical,59.496575342465746
A4099,air_conditioner,LECTURE196,lecture_hall,2020-04-09,55,42,False,0.2,1.38,1820.37,68,9,30.35,0.8,0.8,34.18,2174.42,25.72,29.88,80.0,1.102586311326469,0.0574999999999999,0.1607142857142857,0,3.8299999999999983,0.218752,mature,0,1,0,0.4515763804124352,high,0,2,0,0,0,0,0,0.0,Low,81.59246575342466
P4100,Projector,LECTURE856,lecture_hall,2019-11-13,47,38,False,0.2,0.42,477.97,36,7,31.56,0.8,0.8,47.63,311.44,22.68,25.19,80.0,0.3387455705173636,0.0174999999999999,0.1458333333333333,0,16.070000000000004,0.304832,mature,1,0,0,0.356073505538479,medium,2,2,0,0,0,0,0,1.0,Critical,60.784246575342465
P4101,Podium,LAB925,lab,2021-04-25,29,37,False,0.2,2.34,1628.54,2,4,27.34,0.8,0.8,27.86,149.78,20.63,18.25,80.0,1.869735935706085,0.0974999999999999,0.1333333333333333,0,0.5199999999999996,0.178304,young,0,0,1,0.2490172174959087,medium,1,1,2,0,0,0,0,1.0,Critical,67.61301369863014
P4102,Projector,LAB532,lab,2021-02-07,40,21,False,1.0,6.15,5906.31,50,6,26.57,0.8,0.8,55.82,377.88,40.81,59.82,80.0,4.917826810990841,0.25625,0.1463414634146341,0,29.25,0.357248,mature,1,0,0,0.5984503819770023,high,2,1,0,0,0,0,0,0.0,Low,86.57534246575342
P4103,Projector,LECTURE879,lecture_hall,2021-02-11,42,30,False,1.0,10.18,10259.75,71,7,31.66,0.8,0.8,63.18,369.61,47.17,63.11,80.0,8.136201427438541,0.4241666666666666,0.1627906976744186,0,31.52,0.4043520000000001,mature,1,0,0,0.6524900495064967,high,2,2,0,0,0,0,0,1.0,Critical,59.63698630136986
A4104,air_conditioner,SEMINAR194,seminar_room,2022-03-13,28,26,False,1.0,2.25,1512.72,118,4,30.05,0.8,0.8,41.52,2108.32,17.89,20.48,80.0,1.7987158145065398,0.09375,0.1379310344827586,0,11.470000000000002,0.2657280000000001,young,0,1,0,0.3645014414546015,medium,0,3,2,0,0,0,0,0.0,Low,84.91780821917808
P4105,Podium,CLASSROOM285,classroom,2022-02-28,23,3,False,1.0,4.96,2738.23,51,3,27.5,2.0,0.3,30.2,148.81,23.87,58.88,30.0,3.9627062228654126,0.2066666666666666,0.125,0,2.6999999999999997,0.1811999999999999,young,0,0,1,0.2853671111305901,medium,1,0,2,0,0,0,0,0.0,Low,90.7568493150685
A4106,air_conditioner,CLASSROOM570,classroom,2022-04-15,26,23,False,1.0,6.38,3979.74,2,4,27.53,0.8,0.8,36.79,2118.88,22.86,21.1,80.0,5.095697823303457,0.2658333333333333,0.1481481481481481,0,9.259999999999998,0.235456,young,0,1,0,0.2765483888168968,medium,0,0,2,0,0,0,0,0.0,Low,93.36301369863014
P4107,Podium,LECTURE182,lecture_hall,2020-11-30,48,45,False,0.2,1.23,1417.04,199,8,27.4,1.5,0.4,30.29,188.22,28.04,71.5,40.0,0.9833726578764748,0.05125,0.1632653061224489,1,2.890000000000001,0.18174,mature,0,0,1,0.4730207036923415,high,1,2,0,0,0,0,0,1.0,Critical,49.369863013698634
P4108,Podium,SEMINAR855,seminar_room,2023-08-16,3,46,False,0.2,1.58,113.66,199,1,31.96,1.5,0.4,31.18,162.89,16.62,27.98,40.0,1.249010989010989,0.0658333333333333,0.25,1,-0.7800000000000011,0.18708,new,0,0,1,0.2733086642955932,medium,1,3,1,0,0,0,0,0.0,Low,85.61986301369863
A4109,air_conditioner,LAB155,lab,2019-09-09,53,3,False,1.0,6.98,8875.33,39,8,26.11,2.0,0.3,44.92,2242.95,37.8,116.5,30.0,5.578460087994972,0.2908333333333333,0.1481481481481481,0,18.81,0.26952,mature,0,1,0,0.4464216456771892,high,0,1,0,0,0,0,0,0.0,Low,84.07876712328768
P4110,Podium,LECTURE629,lecture_hall,2023-06-06,19,52,False,0.2,0.57,260.91,77,3,26.5,2.0,0.3,19.99,170.72,17.16,34.44,30.0,0.4569352014010508,0.0237499999999999,0.15,0,-6.510000000000002,0.1199399999999999,young,0,0,1,0.1745307323939426,low,1,2,2,0,0,0,0,0.0,Low,89.97602739726027
P4111,Projector,LECTURE160,lecture_hall,2024-02-04,14,13,False,1.0,5.28,1774.6,55,2,26.67,1.5,0.4,53.63,327.32,17.87,41.85,40.0,4.215201900237529,0.22,0.1333333333333333,0,26.96,0.32178,young,1,0,0,0.3744352329521586,medium,2,2,2,0,0,0,0,1.0,Critical,67.73287671232876
P4112,Projector,LECTURE590,lecture_hall,2024-02-17,16,24,False,1.0,7.61,2922.28,5,2,31.06,0.8,0.8,47.39,340.19,20.41,26.33,80.0,6.075426195426195,0.3170833333333333,0.1176470588235294,0,16.330000000000002,0.303296,young,1,0,0,0.3186403716078246,medium,2,2,2,0,0,0,0,0.0,Low,95.65753424657534
A4113,air_conditioner,LECTURE451,lecture_hall,2020-10-04,50,46,False,0.2,1.55,1859.94,254,8,31.47,1.5,0.4,42.85,2428.0,22.8,67.97,40.0,1.2391339107261825,0.0645833333333333,0.1568627450980392,1,11.380000000000004,0.2571,mature,0,1,0,0.5341788416955007,high,0,2,0,0,0,0,0,0.0,Low,70.1027397260274
A4114,air_conditioner,LECTURE957,lecture_hall,2021-04-02,37,16,True,1.0,7.94,7050.66,279,6,28.35,1.5,0.4,46.71,2237.7,29.1,86.25,40.0,6.346228622862286,0.3308333333333333,0.1578947368421052,1,18.36,0.28026,mature,0,1,0,0.7005011486751312,critical,0,2,0,0,0,0,0,0.0,Low,71.64041095890411
P4115,Projector,CLASSROOM507,classroom,2023-09-13,4,2,False,1.0,5.96,572.56,81,1,29.92,2.0,0.3,48.95,332.05,14.12,31.54,30.0,4.731900826446281,0.2483333333333333,0.2,0,19.03,0.2937,new,1,0,0,0.3498307033535504,medium,2,0,1,0,0,0,0,0.0,Low,93.45205479452055
P4116,Projector,SEMINAR937,seminar_room,2023-10-10,15,1,False,1.0,7.14,2569.37,68,2,31.08,2.0,0.3,54.86,305.52,20.6,72.93,30.0,5.697050997782705,0.2975,0.125,0,23.78,0.3291599999999999,young,1,0,0,0.4025278043230232,high,2,3,2,0,0,0,0,1.0,Critical,66.59246575342466
A4117,air_conditioner,CLASSROOM450,classroom,2022-08-24,28,50,False,0.2,0.95,636.28,118,4,28.29,2.0,0.3,29.94,2309.12,16.41,45.35,30.0,0.7565755053507729,0.0395833333333333,0.1379310344827586,0,1.650000000000002,0.17964,young,0,1,0,0.2967229847844578,medium,0,0,2,0,0,0,0,0.0,Low,84.91780821917808
P4118,Projector,CLASSROOM630,classroom,2024-06-26,1,30,False,1.0,11.85,284.43,216,1,31.75,0.8,0.8,54.68,303.42,19.45,18.3,80.0,9.17516129032258,0.4937499999999999,0.5,1,22.93,0.349952,new,1,0,0,0.5817056244015469,high,2,0,1,0,0,0,0,0.0,Low,84.95547945205479
A4119,air_conditioner,LAB753,lab,2020-08-16,59,25,False,1.0,11.08,15687.11,86,9,30.63,0.8,0.8,47.56,2288.9,45.17,67.42,80.0,8.857769621682666,0.4616666666666666,0.15,0,16.930000000000003,0.3043840000000001,mature,0,1,0,0.7315681141893084,critical,0,1,0,0,0,0,0,0.0,Low,79.35958904109589
A4120,air_conditioner,CLASSROOM219,classroom,2023-10-20,3,3,False,1.0,8.8,633.34,229,1,29.46,2.0,0.3,43.95,2199.17,8.26,32.67,30.0,6.95978021978022,0.3666666666666667,0.25,1,14.490000000000002,0.2637,new,0,1,0,0.4649874408862018,high,0,0,1,0,0,0,0,0.0,Low,83.56506849315069
P4121,Projector,CLASSROOM854,classroom,2021-12-11,43,26,False,1.0,4.66,4806.52,17,7,27.86,0.8,0.8,50.68,368.39,31.91,50.75,80.0,3.723098373353989,0.1941666666666666,0.1590909090909091,0,22.82,0.3243520000000001,mature,1,0,0,0.4186825631045515,high,2,0,0,0,0,0,0,1.0,Critical,63.08561643835617
P4122,Podium,LAB604,lab,2023-03-14,16,27,False,1.0,9.55,3667.32,28,2,31.15,0.8,0.8,38.29,155.91,15.2,22.94,80.0,7.624365904365905,0.3979166666666667,0.1176470588235294,0,7.140000000000001,0.245056,young,0,0,1,0.3270135136401685,medium,1,1,2,0,0,0,0,0.0,Low,94.08219178082192
A4123,air_conditioner,SEMINAR296,seminar_room,2021-01-16,43,31,False,1.0,5.29,5463.62,247,7,29.74,0.8,0.8,43.75,2107.52,34.99,42.75,80.0,4.232083656080557,0.2204166666666666,0.1590909090909091,1,14.010000000000002,0.2800000000000001,mature,0,1,0,0.604863623910797,high,0,3,0,0,0,0,0,0.0,Low,72.33219178082192
A4124,air_conditioner,SEMINAR356,seminar_room,2021-09-05,26,43,False,0.2,0.45,279.33,219,4,28.02,1.5,0.4,39.29,2277.9,15.48,39.15,40.0,0.3576568501920614,0.01875,0.1481481481481481,1,11.27,0.23574,young,0,1,0,0.4436744208033726,high,0,3,2,0,0,0,0,0.0,Low,78.5
A4125,air_conditioner,SEMINAR427,seminar_room,2022-10-21,20,24,False,1.0,6.4,3071.48,253,3,31.82,0.8,0.8,38.98,2155.28,18.91,27.44,80.0,5.1106156405990015,0.2666666666666666,0.1428571428571428,1,7.159999999999997,0.249472,young,0,1,0,0.5492381237423356,high,0,3,2,0,0,0,0,0.0,Low,77.67123287671232
P4126,Projector,CLASSROOM271,classroom,2021-08-12,39,43,False,0.2,1.91,1788.01,194,6,26.88,1.5,0.4,54.18,358.02,35.62,81.6,40.0,1.5269086251067463,0.0795833333333333,0.15,1,27.3,0.32508,mature,1,0,0,0.4684327275042684,high,2,0,0,0,0,0,0,1.0,Critical,51.96232876712328
A4127,air_conditioner,CLASSROOM634,classroom,2022-10-04,22,30,False,1.0,9.2,4859.46,187,3,29.49,0.8,0.8,44.21,2013.99,25.32,30.07,80.0,7.351679273827534,0.3833333333333333,0.1304347826086956,1,14.720000000000002,0.2829440000000001,young,0,1,0,0.607408400943412,high,0,0,2,0,0,0,0,0.0,Low,81.6917808219178
P4128,Projector,LAB400,lab,2022-09-23,13,42,False,0.2,0.85,266.55,197,2,30.91,0.8,0.8,48.12,330.54,23.11,22.98,80.0,0.6817135549872123,0.0354166666666666,0.1428571428571428,1,17.209999999999997,0.307968,young,1,0,0,0.3971303936854319,medium,2,1,2,0,0,0,0,0.0,Low,83.2568493150685
P4129,Podium,SEMINAR278,seminar_room,2021-06-08,48,20,False,0.1,0.73,845.66,152,8,28.99,0.8,0.8,34.19,163.67,30.18,32.72,80.0,0.5868563497571131,0.0304166666666666,0.1632653061224489,0,5.199999999999999,0.218816,mature,0,0,1,0.3901377887838246,medium,1,3,0,0,0,0,0,1.0,Critical,52.58904109589041
A4130,air_conditioner,LAB268,lab,2022-06-08,26,30,False,1.0,2.57,1603.64,177,4,30.81,0.8,0.8,34.76,2230.38,14.41,22.54,80.0,2.053316261203585,0.1070833333333333,0.1481481481481481,0,3.9499999999999993,0.222464,young,0,1,0,0.4033230153637818,high,0,1,2,0,0,0,0,0.0,Low,81.37671232876713
P4131,Projector,CLASSROOM683,classroom,2021-01-15,49,4,False,1.0,6.37,7495.47,113,8,30.86,2.0,0.3,59.13,415.49,51.61,174.11,30.0,5.095492861998641,0.2654166666666667,0.16,0,28.270000000000003,0.35478,mature,1,0,0,0.6014397277797704,high,2,0,0,0,0,0,0,1.0,Critical,55.01027397260273
