,predicted_failure_prob,predicted_urgency,age_months,equipment_type
2014,0.41540131441823364,high,7,projector
4959,0.4153321435311438,high,41,podium
3842,0.41492356258443946,high,22,air_conditioner
4826,0.414859699279475,high,33,air_conditioner
3727,0.4148489081894467,high,5,projector
3628,0.4148425849844354,high,30,projector
2434,0.41481480539883053,high,42,podium
233,0.4147002620073027,high,54,projector
1517,0.4146999353803814,high,15,projector
798,0.41445139388285335,high,40,podium
3376,0.4144474551798852,high,24,air_conditioner
187,0.41438272541723664,high,49,air_conditioner
100,0.4142970277384012,high,6,podium
1727,0.41420699599185423,high,44,projector
2391,0.4140756879088882,high,18,air_conditioner
2588,0.41406160946095044,high,50,air_conditioner
806,0.41405319620036046,high,26,projector
3129,0.4139987023195268,high,48,podium
2696,0.4139484571253095,high,30,projector
3904,0.4138256585899435,high,30,projector
1306,0.4137055394856235,high,33,podium
3012,0.413692001151674,high,24,projector
4578,0.41326402435436127,high,20,air_conditioner
813,0.4132425522024402,high,24,air_conditioner
153,0.41319686236889475,high,39,air_conditioner
1361,0.4128129858275574,high,26,podium
4455,0.4127986070334774,high,15,projector
2808,0.4126456145052761,high,13,air_conditioner
199,0.4125809726156797,high,17,projector
3004,0.4125415912718645,high,34,air_conditioner
4281,0.41253562366419244,high,7,projector
3232,0.4124382821672035,high,35,air_conditioner
446,0.41221673614592436,high,14,projector
4621,0.41200202644232536,high,16,air_conditioner
3018,0.4119793327508286,high,15,projector
4021,0.41196001330495213,high,30,podium
2707,0.41174805650024765,high,1,air_conditioner
3347,0.4116993130257267,high,43,air_conditioner
2079,0.4116177835505631,high,20,air_conditioner
2407,0.4115668535224792,high,2,podium
4934,0.4115359011003988,high,8,air_conditioner
2652,0.4114757183218757,high,21,podium
4850,0.4114477373624941,high,46,air_conditioner
1568,0.41134655565960154,high,18,podium
1128,0.4113382361063078,high,22,podium
2805,0.4112853311426956,high,33,air_conditioner
2159,0.41118478311402223,high,23,projector
2101,0.41113974183754104,high,32,projector
3476,0.4111067878865624,high,20,projector
4157,0.4109263912705612,high,31,projector
691,0.4108276419794377,high,14,air_conditioner
4259,0.4107279563239888,high,14,podium
101,0.4107100121635769,high,26,podium
1410,0.4106906814828422,high,29,air_conditioner
186,0.4106725835176923,high,4,projector
4545,0.41066906855778335,high,1,air_conditioner
1114,0.4105815517706579,high,44,projector
3130,0.41058098021466255,high,26,air_conditioner
369,0.4105149688630058,high,51,projector
35,0.4104595955887199,high,58,air_conditioner
2933,0.4103751347978935,high,7,projector
117,0.4103633170594357,high,43,air_conditioner
3422,0.41015147992974,high,19,air_conditioner
1393,0.4101491059299484,high,23,air_conditioner
4852,0.410093824235482,high,14,air_conditioner
2612,0.41004158320865075,high,39,air_conditioner
3598,0.41003210482415253,high,36,podium
4817,0.4098774966728162,high,17,podium
4544,0.40987159899716497,high,45,air_conditioner
4997,0.4098627293519102,high,33,projector
3116,0.40980668465266945,high,15,projector
1283,0.4097546234653085,high,48,air_conditioner
1399,0.40956941044758527,high,3,air_conditioner
338,0.40953192193783833,high,29,projector
3612,0.409524242556466,high,4,air_conditioner
801,0.409498391528602,high,25,projector
2932,0.40941602342710204,high,9,projector
4465,0.40941417766982086,high,53,podium
3254,0.4093550318234825,high,20,projector
2914,0.4092665882717733,high,35,air_conditioner
2560,0.4091789569448623,high,42,podium
2689,0.4090539901101098,high,34,air_conditioner
596,0.40901954658736844,high,36,air_conditioner
164,0.4088764981148941,high,3,podium
3218,0.40886294981016197,high,22,air_conditioner
1998,0.40884578126059223,high,39,podium
3707,0.40881477332592603,high,13,air_conditioner
1965,0.4087610777622341,high,45,air_conditioner
4723,0.4087050027506463,high,12,projector
3883,0.40870176239201184,high,4,podium
1271,0.40870121148811034,high,9,projector
1481,0.4085790988569805,high,11,projector
4146,0.4084083652240316,high,5,air_conditioner
3665,0.4079756066779993,high,25,air_conditioner
3141,0.4078823139046097,high,54,podium
1560,0.4078434258369997,high,11,projector
3386,0.4078198668742119,high,13,podium
2070,0.40780509158684697,high,26,podium
636,0.407766521176125,high,25,podium
3441,0.407710734364993,high,3,podium
2091,0.40764065543858,high,14,projector
3182,0.40759404359054663,high,33,projector
4464,0.40756339491223,high,46,air_conditioner
2414,0.4074873823891181,high,17,projector
2134,0.4073032503796531,high,6,podium
1024,0.40728128844552586,high,40,podium
1396,0.4072618917020263,high,1,air_conditioner
2662,0.40725020363097514,high,5,projector
3885,0.4072315921656733,high,30,air_conditioner
2160,0.4069572448249855,high,15,podium
599,0.40688758151780596,high,28,air_conditioner
1474,0.4067812014045129,high,50,air_conditioner
2083,0.40672544726616866,high,4,projector
4623,0.4066998084421288,high,26,air_conditioner
2827,0.40669480361676785,high,37,air_conditioner
3452,0.40664333859775775,high,17,air_conditioner
1828,0.4065570067479951,high,32,projector
1736,0.406513323893853,high,17,air_conditioner
2194,0.4064927553208297,high,38,projector
3241,0.40639001760236937,high,24,podium
1714,0.4063522498029777,high,5,air_conditioner
1948,0.40633030850293916,high,36,air_conditioner
3330,0.40629182194460267,high,22,air_conditioner
4741,0.4062141580653088,high,36,podium
3657,0.40616028993009384,high,11,air_conditioner
3203,0.4061566419043173,high,5,projector
2449,0.4060565697267703,high,52,projector
4943,0.4059981997395899,high,36,air_conditioner
1353,0.4059561914775779,high,33,podium
3204,0.40591604505488715,high,18,air_conditioner
1250,0.40581272723927403,high,27,podium
839,0.40571587303250334,high,1,podium
3369,0.40548090478496207,high,15,air_conditioner
4032,0.4054624956522837,high,35,podium
2989,0.4054232091570778,high,11,podium
3016,0.40539609076023103,high,35,air_conditioner
4771,0.40531798073471315,high,8,air_conditioner
2038,0.405252972034928,high,48,podium
673,0.4050890693706657,high,19,projector
2,0.40497315558558655,high,3,air_conditioner
2692,0.40491676019615025,high,59,podium
2388,0.4045828734003175,high,13,air_conditioner
2615,0.40448516855589867,high,35,air_conditioner
1376,0.4044279806828463,high,40,projector
4401,0.4044122907632938,high,25,projector
4294,0.40411541260101863,high,16,podium
2185,0.4040426950890856,high,12,projector
2772,0.4039396262910814,high,28,projector
1636,0.40391276992755804,high,31,air_conditioner
4563,0.40384136819203115,high,2,projector
3148,0.40371367291873317,high,13,air_conditioner
1722,0.4036091284200568,high,16,projector
2584,0.4035558839167152,high,29,podium
3568,0.40323381095856103,high,57,podium
1979,0.4031036376937668,high,27,projector
3149,0.40304008255038926,high,9,air_conditioner
85,0.4030346873443242,high,3,air_conditioner
2046,0.4029414002801806,high,50,podium
2238,0.402918150919945,high,36,air_conditioner
4458,0.402700867801025,high,10,projector
1184,0.4026731751143975,high,34,podium
2966,0.4026383949771709,high,14,projector
1193,0.4024529709722685,high,24,podium
1384,0.40239741541027724,high,28,air_conditioner
887,0.40229932204309543,high,9,podium
2269,0.4022940402896444,high,30,air_conditioner
614,0.4021904241967208,high,1,projector
443,0.4021799715285263,high,21,projector
4866,0.4019482666381894,high,21,air_conditioner
2660,0.40193191038886755,high,23,projector
1610,0.4018928287627511,high,1,air_conditioner
4383,0.40186131717751405,high,16,podium
263,0.4018439804799763,high,18,air_conditioner
628,0.4017916890434391,high,7,projector
1847,0.4017530783336819,high,33,projector
1322,0.4017386988878301,high,29,air_conditioner
4476,0.40163287178592755,high,28,projector
3236,0.40157278269596447,high,49,air_conditioner
3661,0.4015643313318225,high,3,projector
2399,0.4015099701434531,high,37,projector
835,0.40145501623245156,high,5,air_conditioner
2405,0.4013927327911807,high,34,podium
1969,0.4013537832413533,high,2,air_conditioner
1936,0.40129692389598987,high,58,air_conditioner
3104,0.40127825772604514,high,28,air_conditioner
4827,0.4012563374814751,high,38,air_conditioner
3206,0.4012023486678243,high,12,podium
1238,0.40114483380864935,high,2,projector
1577,0.4010574985523509,high,6,air_conditioner
1241,0.4010565906796138,high,5,projector
690,0.4009526919392991,high,8,air_conditioner
4042,0.400887327179027,high,44,projector
1519,0.400870633616622,high,27,air_conditioner
3355,0.4008508259527288,high,3,projector
703,0.40084451288008716,high,15,podium
3627,0.4008117062990811,high,46,air_conditioner
897,0.40079587806649464,high,52,podium
1928,0.4006725229361271,high,14,projector
3520,0.4005893400446178,high,29,projector
553,0.40055704814348203,high,19,air_conditioner
4084,0.4003615967929442,high,24,projector
3910,0.4002855719116821,high,13,podium
2080,0.4002738821244336,high,36,podium
3554,0.4002557279947258,high,30,podium
4332,0.40023153844329273,high,23,podium
870,0.4001375614474295,high,3,projector
2050,0.3999381365399309,medium,22,projector
297,0.39969780991919407,medium,6,air_conditioner
1234,0.3996832870824207,medium,47,podium
641,0.3993593479866483,medium,16,projector
3006,0.3992942828775802,medium,17,podium
480,0.39925029917483706,medium,53,podium
1807,0.3992121229291847,medium,41,projector
3844,0.399077540634302,medium,47,projector
965,0.39897342286860116,medium,19,podium
3549,0.3988559573373087,medium,22,air_conditioner
1769,0.3988200013036426,medium,11,air_conditioner
3853,0.3988015428269393,medium,30,podium
2107,0.39871036677767535,medium,22,podium
3699,0.39861058066113825,medium,7,projector
1619,0.3985788339116034,medium,34,air_conditioner
805,0.398572579950839,medium,18,projector
4262,0.3985588762716785,medium,33,air_conditioner
502,0.3984400671564594,medium,52,air_conditioner
1310,0.39829281959099155,medium,17,projector
1279,0.39825771480057215,medium,44,projector
1646,0.39817572379556526,medium,33,air_conditioner
1731,0.398160324163936,medium,14,projector
4238,0.3981147197742334,medium,52,air_conditioner
102,0.3980802990377943,medium,45,podium
1229,0.39807597791542654,medium,14,projector
2308,0.39805566411430254,medium,17,projector
2484,0.3978903309874691,medium,50,podium
4734,0.3978672312062319,medium,16,projector
3100,0.3978624662475585,medium,47,projector
2641,0.3978509289300088,medium,34,podium
3133,0.3978225964729156,medium,25,air_conditioner
2892,0.39768774078566194,medium,12,projector
2796,0.39768335757210216,medium,39,projector
2550,0.397512814628817,medium,32,podium
184,0.3974780517049959,medium,56,air_conditioner
677,0.3974485251646653,medium,8,projector
3913,0.39718764581235516,medium,7,projector
1488,0.39717784847263315,medium,43,air_conditioner
4076,0.3969817795133657,medium,26,podium
3862,0.3969667001885761,medium,19,air_conditioner
589,0.39687794300452345,medium,48,projector
1798,0.3968721386356823,medium,9,projector
2400,0.39687018058104495,medium,39,air_conditioner
4678,0.39668851718575626,medium,14,podium
390,0.396565620028408,medium,57,projector
1526,0.3965439246763602,medium,34,projector
2505,0.3963769766484689,medium,17,projector
353,0.3963510846427017,medium,13,projector
3952,0.3963210881211542,medium,28,podium
670,0.3963045264008676,medium,1,air_conditioner
422,0.396264618768221,medium,17,air_conditioner
4493,0.39623141522028615,medium,20,air_conditioner
4653,0.39619712884260466,medium,52,podium
421,0.3960399716449547,medium,50,podium
4763,0.39591074507794527,medium,32,podium
547,0.395765164166066,medium,29,projector
845,0.395732803151574,medium,44,podium
2403,0.39562031160752814,medium,1,air_conditioner
3076,0.3954809337120842,medium,5,projector
4930,0.3954432936024345,medium,1,air_conditioner
4915,0.3954169343984074,medium,33,projector
112,0.3951799758322572,medium,18,podium
2265,0.3951184386554436,medium,23,projector
95,0.39508170028645473,medium,16,air_conditioner
2802,0.3949328358995095,medium,21,podium
2740,0.3948895497296819,medium,3,air_conditioner
2499,0.39480541209494946,medium,33,air_conditioner
2245,0.3947944982386677,medium,39,podium
3559,0.3947342522610306,medium,24,air_conditioner
4166,0.39470327171845343,medium,7,projector
4102,0.3946847991602114,medium,42,air_conditioner
4243,0.3946765338937176,medium,39,podium
3537,0.3944581926356826,medium,43,air_conditioner
1452,0.3943883745565654,medium,39,projector
4289,0.39427339806148376,medium,31,air_conditioner
276,0.3942580507839427,medium,15,projector
720,0.3942319962396787,medium,18,air_conditioner
2247,0.3941397962620263,medium,28,projector
2237,0.39411999292084104,medium,12,podium
465,0.3941112403246391,medium,13,air_conditioner
3244,0.39406695795919405,medium,8,air_conditioner
1281,0.3939351796052744,medium,39,air_conditioner
1205,0.39387300137784037,medium,33,projector
3801,0.39386215484512305,medium,50,air_conditioner
203,0.39384694778845686,medium,55,air_conditioner
2323,0.39382802600318284,medium,1,projector
3305,0.39375783940857984,medium,12,projector
3128,0.39361019026513483,medium,13,projector
4443,0.393538222460286,medium,4,air_conditioner
2386,0.3935075798015793,medium,15,projector
4691,0.39342318022984973,medium,40,air_conditioner
3645,0.3933631826142541,medium,1,air_conditioner
3338,0.3931058155902745,medium,42,projector
3317,0.39310474023217096,medium,13,air_conditioner
1432,0.39306265694990633,medium,20,air_conditioner
4951,0.3930447456616054,medium,4,air_conditioner
116,0.39281878638367046,medium,6,projector
2791,0.3927176431920087,medium,2,projector
4822,0.3925837435343918,medium,37,projector
1003,0.3925430199917439,medium,23,projector
219,0.39250043683551866,medium,3,podium
987,0.39239555310630814,medium,53,air_conditioner
896,0.39236847609126774,medium,6,projector
2267,0.39234651778638474,medium,40,projector
2999,0.39223623880951974,medium,33,podium
1752,0.39209379103952247,medium,13,projector
4628,0.3920937321512652,medium,23,podium
2575,0.391985324052844,medium,47,projector
4941,0.3919347454288597,medium,8,projector
830,0.39189810744775044,medium,28,podium
331,0.39184631458241204,medium,54,air_conditioner
1888,0.39179722043907417,medium,19,projector
1898,0.391756379332666,medium,7,air_conditioner
944,0.3917513189357902,medium,49,podium
3183,0.39172135990738083,medium,15,projector
1459,0.3916690556607057,medium,2,air_conditioner
2946,0.3916315327657439,medium,27,podium
3757,0.3916229788823124,medium,52,podium
2541,0.3915942462722011,medium,4,projector
664,0.39157061089029394,medium,30,projector
578,0.3914831523843148,medium,29,air_conditioner
3194,0.3914816811289121,medium,5,air_conditioner
204,0.3913671029930216,medium,12,podium
4407,0.3913151886780973,medium,17,podium
3459,0.3912812800361002,medium,27,air_conditioner
1200,0.39126969124600114,medium,28,podium
1732,0.3909446686044796,medium,5,projector
3847,0.3909258463213498,medium,29,podium
2156,0.39092105027491025,medium,21,projector
479,0.39086401687694644,medium,40,podium
434,0.3908072282094709,medium,27,air_conditioner
808,0.3906922338507157,medium,6,podium
440,0.3906756571268223,medium,15,projector
4860,0.3906286681335419,medium,24,projector
1178,0.39026432878090733,medium,19,projector
